user-id,user-age,user-gender,user-nationality,user-knowledge,user-loyalty,user-loan,user-income,user-savings,user-properties,user-riskAversion,user-marital,user-dependents,user-pension,product-type,product-risk,product-term,product-yield,transaction-id,year,month,score
ID600,57,male,local,low,new,no,16998,201891,3,high,married,1,5148396,etf,low,10,low,T5239,2015,5,0.6837534887320912
ID601,26,male,local,low,new,no,5043,62482,0,low,married,0,384435,etf,high,5,high,T5240,2019,7,0.9017857206192302
ID601,26,male,local,low,new,no,5043,62482,0,low,married,0,384435,bond,high,10,high,T5241,2018,8,0.5101438511211872
ID602,33,male,local,high,new,no,7947,79175,1,low,married,0,445008,stock,low,10,low,T5242,2017,4,0.6035232318798024
ID602,33,male,local,high,new,no,7947,79175,1,low,married,0,445008,bond,high,10,high,T5243,2018,8,0.9529760154036719
ID603,33,female,local,low,sporadic,no,7213,68956,0,low,married,0,991404,etf,high,5,high,T5244,2017,8,0.6010793789764797
ID603,33,female,local,low,sporadic,no,7213,68956,0,low,married,0,991404,etf,high,1,high,T5245,2018,2,0.567227091872434
ID603,33,female,local,low,sporadic,no,7213,68956,0,low,married,0,991404,etf,medium,5,medium,T5246,2015,3,0.6171425627394836
ID605,43,female,foreign,low,new,no,12290,129371,1,high,single,0,5500,etf,high,30,high,T5247,2016,2,0.0
ID605,43,female,foreign,low,new,no,12290,129371,1,high,single,0,5500,etf,low,10,low,T5248,2018,10,0.8657613049608188
ID605,43,female,foreign,low,new,no,12290,129371,1,high,single,0,5500,etf,low,5,low,T5249,2017,9,0.5208549670342238
ID606,32,female,foreign,low,sporadic,no,7135,84469,1,low,married,4,1165725,bond,medium,20,medium,T5250,2017,8,0.07393349615383427
ID607,53,female,local,low,new,no,16584,155166,4,high,married,1,10412128,stock,medium,30,medium,T5251,2018,9,0.821078013035419
ID610,41,female,foreign,low,new,no,10647,75786,2,high,married,5,1833620,etf,medium,20,medium,T5255,2016,3,0.7864669591379261
ID611,42,female,local,low,sporadic,no,10996,102260,1,high,single,0,1326675,bond,low,1,low,T5256,2015,9,0.8854311730236702
ID611,42,female,local,low,sporadic,no,10996,102260,1,high,single,0,1326675,bond,low,1,low,T5257,2019,4,0.8038346991661001
ID611,42,female,local,low,sporadic,no,10996,102260,1,high,single,0,1326675,etf,low,20,low,T5258,2018,2,0.5608103578648325
ID612,29,male,local,low,new,yes,6121,61835,3,low,married,2,662352,stock,low,10,low,T5259,2017,8,0.8154309810061865
ID612,29,male,local,low,new,yes,6121,61835,3,low,married,2,662352,stock,low,20,low,T5260,2015,8,0.6219806184922878
ID612,29,male,local,low,new,yes,6121,61835,3,low,married,2,662352,stock,low,20,low,T5261,2015,8,0.15206655085230697
ID612,29,male,local,low,new,yes,6121,61835,3,low,married,2,662352,stock,high,10,high,T5262,2019,8,0.7479641326454093
ID612,29,male,local,low,new,yes,6121,61835,3,low,married,2,662352,bond,medium,20,medium,T5263,2018,8,0.01325668539846886
ID612,29,male,local,low,new,yes,6121,61835,3,low,married,2,662352,etf,high,1,high,T5264,2019,6,0.2954292470955972
ID613,44,male,local,low,sporadic,no,12299,120182,1,high,married,2,6431996,etf,low,10,low,T5265,2019,11,0.0
ID613,44,male,local,low,sporadic,no,12299,120182,1,high,married,2,6431996,bond,low,1,low,T5266,2016,11,0.6230890046125915
ID613,44,male,local,low,sporadic,no,12299,120182,1,high,married,2,6431996,etf,high,30,high,T5267,2018,9,0.16530744964869132
ID613,44,male,local,low,sporadic,no,12299,120182,1,high,married,2,6431996,etf,high,20,high,T5268,2018,2,0.9133511926325857
ID615,39,male,local,medium,new,no,9578,40021,2,low,divorced,1,2936484,etf,low,10,low,T5270,2018,8,0.5941811357171051
ID615,39,male,local,medium,new,no,9578,40021,2,low,divorced,1,2936484,stock,medium,30,medium,T5271,2018,7,0.695851739845583
ID615,39,male,local,medium,new,no,9578,40021,2,low,divorced,1,2936484,etf,high,10,high,T5272,2019,8,0.15947814957502238
ID616,37,male,local,low,new,no,8981,83727,0,low,married,1,2196128,bond,medium,30,medium,T5273,2018,6,0.06327620149318391
ID616,37,male,local,low,new,no,8981,83727,0,low,married,1,2196128,stock,low,10,low,T5274,2019,7,0.11617781299950625
ID617,41,female,local,medium,new,no,9892,110165,0,high,single,0,2430280,bond,low,1,low,T5275,2016,5,0.7398508699516846
ID617,41,female,local,medium,new,no,9892,110165,0,high,single,0,2430280,etf,high,1,high,T5276,2019,3,0.24585830840283146
ID618,42,female,foreign,low,new,yes,11136,70256,2,high,married,0,1780632,etf,low,10,low,T5277,2016,6,0.5717185262713204
ID618,42,female,foreign,low,new,yes,11136,70256,2,high,married,0,1780632,etf,low,10,low,T5278,2018,8,0.7064548113120319
ID619,45,female,local,low,new,no,11819,75556,0,high,married,0,5791080,etf,high,5,high,T5279,2018,8,0.0
ID619,45,female,local,low,new,no,11819,75556,0,high,married,0,5791080,stock,medium,10,medium,T5280,2018,7,0.805304073394581
ID619,45,female,local,low,new,no,11819,75556,0,high,married,0,5791080,etf,high,10,high,T5281,2015,8,0.23865651801093124
ID619,45,female,local,low,new,no,11819,75556,0,high,married,0,5791080,bond,high,10,high,T5282,2019,4,0.5192965467589544
ID619,45,female,local,low,new,no,11819,75556,0,high,married,0,5791080,etf,medium,5,medium,T5283,2016,2,0.25926059679710306
ID619,45,female,local,low,new,no,11819,75556,0,high,married,0,5791080,stock,high,20,high,T5284,2018,4,0.21206945192515314
ID620,27,male,local,low,long-term,yes,4579,24290,2,low,married,6,488820,bond,medium,10,medium,T5285,2018,3,0.01367834733839668
ID620,27,male,local,low,long-term,yes,4579,24290,2,low,married,6,488820,etf,high,1,high,T5286,2018,8,0.2702248510595969
ID620,27,male,local,low,long-term,yes,4579,24290,2,low,married,6,488820,bond,low,1,low,T5287,2017,2,0.8309552209472276
ID620,27,male,local,low,long-term,yes,4579,24290,2,low,married,6,488820,etf,high,1,high,T5288,2018,6,0.2361553360245538
ID621,25,female,local,low,new,yes,5109,62326,0,low,single,2,316928,etf,low,30,low,T5289,2017,8,0.6465540451286612
ID621,25,female,local,low,new,yes,5109,62326,0,low,single,2,316928,etf,low,10,low,T5290,2018,6,0.29806256019079136
ID621,25,female,local,low,new,yes,5109,62326,0,low,single,2,316928,stock,medium,1,medium,T5291,2017,10,0.5858366175283853
ID621,25,female,local,low,new,yes,5109,62326,0,low,single,2,316928,stock,low,10,low,T5292,2018,12,0.5119841061089874
ID621,25,female,local,low,new,yes,5109,62326,0,low,single,2,316928,etf,medium,1,medium,T5293,2015,11,0.6853483826142651
ID622,39,female,local,low,sporadic,no,9254,52364,1,low,married,0,3796848,etf,high,5,high,T5294,2019,11,0.6861616692225466
ID622,39,female,local,low,sporadic,no,9254,52364,1,low,married,0,3796848,stock,low,1,low,T5295,2018,2,0.950836015284875
ID622,39,female,local,low,sporadic,no,9254,52364,1,low,married,0,3796848,etf,medium,30,medium,T5296,2019,7,0.7454522330661507
ID622,39,female,local,low,sporadic,no,9254,52364,1,low,married,0,3796848,etf,high,10,high,T5297,2018,7,0.5469752112480164
ID623,41,female,local,medium,new,no,10933,119948,3,high,married,0,3300380,etf,high,10,high,T5298,2016,10,0.1645861636033848
ID623,41,female,local,medium,new,no,10933,119948,3,high,married,0,3300380,etf,high,20,high,T5299,2018,4,0.5653032886272401
ID623,41,female,local,medium,new,no,10933,119948,3,high,married,0,3300380,etf,high,10,high,T5300,2018,8,0.8386548777918089
ID623,41,female,local,medium,new,no,10933,119948,3,high,married,0,3300380,bond,medium,10,medium,T5301,2016,2,0.638906755747687
ID624,34,female,local,low,sporadic,no,9715,118057,1,low,married,0,97721,etf,high,20,high,T5302,2018,8,0.0486392316546187
ID625,43,female,local,low,new,no,10893,50918,0,high,married,0,4520318,stock,low,5,low,T5303,2018,3,0.7086767065824386
ID625,43,female,local,low,new,no,10893,50918,0,high,married,0,4520318,etf,low,5,low,T5304,2015,2,0.2774728390274491
ID625,43,female,local,low,new,no,10893,50918,0,high,married,0,4520318,bond,medium,20,medium,T5305,2016,3,0.8714762202955736
ID626,34,male,foreign,low,new,no,8101,64188,2,low,divorced,0,2004886,etf,high,10,high,T5306,2019,12,0.5787740218597708
ID626,34,male,foreign,low,new,no,8101,64188,2,low,divorced,0,2004886,etf,high,10,high,T5307,2017,2,0.6406221439949141
ID626,34,male,foreign,low,new,no,8101,64188,2,low,divorced,0,2004886,etf,medium,10,medium,T5308,2018,9,0.5305635927001088
ID626,34,male,foreign,low,new,no,8101,64188,2,low,divorced,0,2004886,stock,high,1,high,T5309,2016,2,0.7778419301816722
ID626,34,male,foreign,low,new,no,8101,64188,2,low,divorced,0,2004886,bond,medium,20,medium,T5310,2017,10,0.9291700977003639
ID626,34,male,foreign,low,new,no,8101,64188,2,low,divorced,0,2004886,etf,medium,5,medium,T5311,2019,11,0.25035763234231806
ID626,34,male,foreign,low,new,no,8101,64188,2,low,divorced,0,2004886,etf,medium,20,medium,T5312,2017,1,0.5487685539722023
ID627,46,male,local,low,sporadic,yes,13097,87818,2,high,married,0,5738000,bond,low,10,low,T5313,2017,8,0.21684674284496414
ID628,32,female,local,low,new,no,7011,31167,1,low,married,0,673409,etf,low,1,low,T5314,2017,8,0.7882897703651511
ID629,44,male,foreign,low,new,no,12163,99217,1,high,married,0,3668822,bond,high,30,high,T5315,2015,9,0.7383361701896135
ID629,44,male,foreign,low,new,no,12163,99217,1,high,married,0,3668822,etf,high,5,high,T5316,2019,12,0.7713941287599125
ID630,46,female,foreign,low,long-term,no,12921,153469,2,high,married,0,3443725,etf,high,10,high,T5317,2017,9,0.6948014203514397
ID630,46,female,foreign,low,long-term,no,12921,153469,2,high,married,0,3443725,etf,low,10,low,T5318,2017,8,0.6593589078461817
ID631,36,female,local,low,sporadic,yes,9146,99630,0,low,married,1,264975,etf,medium,5,medium,T5319,2016,2,0.019244620874489637
ID635,43,female,local,low,sporadic,no,12491,114479,3,high,married,0,1847604,bond,high,10,high,T5320,2017,10,0.7149721419874413
ID635,43,female,local,low,sporadic,no,12491,114479,3,high,married,0,1847604,etf,high,30,high,T5321,2017,2,0.9846842681624735
ID636,47,male,local,low,new,no,13009,99071,2,high,single,0,2066532,etf,high,5,high,T5322,2019,2,0.0977107631667169
ID636,47,male,local,low,new,no,13009,99071,2,high,single,0,2066532,stock,high,5,high,T5323,2016,3,0.6122239833056158
ID637,43,female,local,high,new,no,12495,132119,0,high,single,0,4135890,etf,high,30,high,T5324,2016,2,0.6738102115890942
ID637,43,female,local,high,new,no,12495,132119,0,high,single,0,4135890,stock,medium,10,medium,T5325,2017,6,0.5937065408386041
ID637,43,female,local,high,new,no,12495,132119,0,high,single,0,4135890,bond,low,1,low,T5326,2018,7,0.2760413975702723
ID637,43,female,local,high,new,no,12495,132119,0,high,single,0,4135890,bond,medium,30,medium,T5327,2017,6,0.6080536585486533
ID637,43,female,local,high,new,no,12495,132119,0,high,single,0,4135890,etf,low,20,low,T5328,2017,12,0.16570988050042196
ID638,43,female,local,low,new,yes,12435,107328,0,high,married,6,5458486,etf,high,1,high,T5329,2016,11,0.6660266709540527
ID638,43,female,local,low,new,yes,12435,107328,0,high,married,6,5458486,etf,high,10,high,T5330,2016,6,1.0
ID639,38,male,local,low,sporadic,no,8196,128027,0,low,married,5,845563,etf,high,30,high,T5331,2019,8,0.6836342320677703
ID639,38,male,local,low,sporadic,no,8196,128027,0,low,married,5,845563,stock,low,10,low,T5332,2016,2,0.8584658979874279
ID643,38,male,local,low,sporadic,yes,10103,55639,2,low,single,1,2498932,etf,high,1,high,T5333,2017,11,0.2944060840672483
ID645,42,male,local,high,new,yes,10642,129159,1,high,married,0,1351497,bond,high,20,high,T5336,2016,3,0.0
ID646,22,male,local,low,new,no,3694,47386,3,low,single,5,4764,bond,low,1,low,T5337,2018,1,0.6184871891609476
ID646,22,male,local,low,new,no,3694,47386,3,low,single,5,4764,etf,low,5,low,T5338,2018,8,0.5290258391997312
ID647,54,male,local,low,new,no,16755,214446,1,high,single,0,8110113,bond,low,1,low,T5339,2016,2,0.08879561127176994
ID648,38,female,local,low,new,no,9757,66842,2,low,married,1,1999353,stock,high,5,high,T5340,2019,8,0.631554175849454
ID648,38,female,local,low,new,no,9757,66842,2,low,married,1,1999353,etf,low,1,low,T5341,2018,2,0.8028927119438078
ID648,38,female,local,low,new,no,9757,66842,2,low,married,1,1999353,etf,high,5,high,T5342,2017,3,0.602467999908958
ID648,38,female,local,low,new,no,9757,66842,2,low,married,1,1999353,etf,high,10,high,T5343,2015,4,0.10298697824572056
ID649,26,female,foreign,low,sporadic,yes,5602,64585,3,low,single,1,177060,etf,high,5,high,T5344,2019,4,0.7485476846303146
ID649,26,female,foreign,low,sporadic,yes,5602,64585,3,low,single,1,177060,bond,high,5,high,T5345,2016,12,0.877922859694344
ID650,24,male,foreign,low,long-term,yes,4008,51662,1,low,single,1,188979,bond,high,5,high,T5346,2018,3,0.059468662869310907
ID650,24,male,foreign,low,long-term,yes,4008,51662,1,low,single,1,188979,bond,medium,10,medium,T5347,2017,3,0.5881654138545342
ID650,24,male,foreign,low,long-term,yes,4008,51662,1,low,single,1,188979,bond,medium,5,medium,T5348,2019,3,0.5653804241117985
ID650,24,male,foreign,low,long-term,yes,4008,51662,1,low,single,1,188979,stock,low,1,low,T5349,2017,3,0.9029666859980927
ID650,24,male,foreign,low,long-term,yes,4008,51662,1,low,single,1,188979,etf,low,1,low,T5350,2017,9,0.16782509881908392
ID651,48,male,local,low,new,no,13474,119781,2,high,married,0,3296079,bond,high,30,high,T5351,2015,5,0.0
ID651,48,male,local,low,new,no,13474,119781,2,high,married,0,3296079,etf,high,5,high,T5352,2019,3,0.7833863158615674
ID651,48,male,local,low,new,no,13474,119781,2,high,married,0,3296079,stock,low,30,low,T5353,2015,9,0.9287843108124576
ID651,48,male,local,low,new,no,13474,119781,2,high,married,0,3296079,etf,high,5,high,T5354,2018,12,0.752986464028643
ID652,46,male,local,low,new,yes,11526,72591,2,high,married,0,1515025,etf,high,5,high,T5355,2019,8,0.6961524826347871
ID652,46,male,local,low,new,yes,11526,72591,2,high,married,0,1515025,etf,high,5,high,T5356,2018,1,0.5647515442872918
ID652,46,male,local,low,new,yes,11526,72591,2,high,married,0,1515025,bond,low,30,low,T5357,2016,3,1.0
ID652,46,male,local,low,new,yes,11526,72591,2,high,married,0,1515025,bond,high,30,high,T5358,2018,2,0.6211829869579202
ID653,39,male,local,low,new,no,10602,107775,3,low,single,2,1156086,etf,medium,30,medium,T5359,2017,10,0.8101532510076614
ID654,48,male,local,high,new,no,14274,150737,2,high,married,0,4749408,bond,high,10,high,T5360,2016,1,0.6542618426148201
ID654,48,male,local,high,new,no,14274,150737,2,high,married,0,4749408,bond,high,10,high,T5361,2018,1,0.7692927192315528
ID655,27,male,local,low,new,yes,5123,61203,2,low,single,0,715134,stock,high,10,high,T5362,2017,2,0.0379212764975182
ID655,27,male,local,low,new,yes,5123,61203,2,low,single,0,715134,stock,high,10,high,T5363,2019,3,1.0
ID655,27,male,local,low,new,yes,5123,61203,2,low,single,0,715134,bond,low,1,low,T5364,2018,6,0.5785134266652123
ID655,27,male,local,low,new,yes,5123,61203,2,low,single,0,715134,etf,low,1,low,T5365,2018,1,1.0
ID657,56,female,foreign,low,new,no,18170,74128,3,high,married,0,671475,etf,high,5,high,T5366,2016,6,0.0
ID658,29,male,foreign,low,new,yes,6710,96790,0,low,single,0,258808,bond,low,10,low,T5367,2019,6,0.5872690657212764
ID658,29,male,foreign,low,new,yes,6710,96790,0,low,single,0,258808,stock,high,10,high,T5368,2018,12,0.5780185937727585
ID659,55,female,local,low,new,no,15938,155695,2,high,single,3,9186630,stock,high,1,high,T5369,2016,10,0.5704580550158377
ID659,55,female,local,low,new,no,15938,155695,2,high,single,3,9186630,stock,high,1,high,T5370,2016,5,0.0
ID660,60,female,local,low,sporadic,no,17774,246723,0,high,divorced,0,446121,stock,high,30,high,T5371,2019,9,0.07190094393871371
ID660,60,female,local,low,sporadic,no,17774,246723,0,high,divorced,0,446121,stock,low,10,low,T5372,2018,9,0.1781862110817785
ID661,47,male,local,high,new,no,14500,88252,0,high,married,6,3752502,stock,low,10,low,T5373,2016,2,0.8381932016691857
ID661,47,male,local,high,new,no,14500,88252,0,high,married,6,3752502,etf,low,1,low,T5374,2018,2,0.7721333356981834
ID662,34,female,local,low,sporadic,no,8008,101507,2,low,married,1,2768298,etf,low,1,low,T5375,2018,8,0.6096695483634818
ID662,34,female,local,low,sporadic,no,8008,101507,2,low,married,1,2768298,etf,high,5,high,T5376,2017,8,0.5408003269877178
ID663,41,female,local,high,new,no,11175,86808,0,high,single,0,1388440,etf,low,20,low,T5377,2019,2,0.6427490826532969
ID663,41,female,local,high,new,no,11175,86808,0,high,single,0,1388440,etf,low,1,low,T5378,2017,2,0.5919226605023369
ID664,42,male,local,low,new,no,10507,114326,1,high,married,0,2386944,etf,low,30,low,T5379,2019,7,0.026162639636451934
ID665,38,female,local,low,sporadic,no,10038,100302,3,low,married,1,22219,etf,low,5,low,T5380,2015,6,0.5387992819355096
ID665,38,female,local,low,sporadic,no,10038,100302,3,low,married,1,22219,etf,high,30,high,T5381,2017,2,0.8001301690584162
ID665,38,female,local,low,sporadic,no,10038,100302,3,low,married,1,22219,etf,low,30,low,T5382,2017,8,0.7777389019076497
ID665,38,female,local,low,sporadic,no,10038,100302,3,low,married,1,22219,etf,low,10,low,T5383,2018,5,0.0
ID666,41,male,local,medium,new,yes,11509,131947,3,high,single,0,1371380,bond,high,10,high,T5384,2015,2,0.7929296500198937
ID666,41,male,local,medium,new,yes,11509,131947,3,high,single,0,1371380,bond,low,30,low,T5385,2019,2,0.2925707547866697
ID666,41,male,local,medium,new,yes,11509,131947,3,high,single,0,1371380,etf,high,1,high,T5386,2019,2,0.0
ID666,41,male,local,medium,new,yes,11509,131947,3,high,single,0,1371380,etf,low,1,low,T5387,2018,5,0.6778925996243094
ID667,35,male,local,medium,new,no,7777,96584,2,low,single,3,764960,etf,medium,20,medium,T5388,2018,9,0.09347419486591463
ID668,28,male,local,low,new,no,5715,57710,0,low,single,0,298459,bond,low,10,low,T5389,2018,11,0.5073127491135144
ID668,28,male,local,low,new,no,5715,57710,0,low,single,0,298459,etf,high,10,high,T5390,2019,9,0.6712451159207358
ID668,28,male,local,low,new,no,5715,57710,0,low,single,0,298459,etf,medium,30,medium,T5391,2018,9,0.8843617425620103
ID668,28,male,local,low,new,no,5715,57710,0,low,single,0,298459,etf,low,5,low,T5392,2017,3,0.622764448023843
ID669,43,male,local,medium,sporadic,no,11461,130608,1,high,married,0,2136002,bond,medium,10,medium,T5393,2017,12,0.08893668351796236
ID669,43,male,local,medium,sporadic,no,11461,130608,1,high,married,0,2136002,etf,high,5,high,T5394,2015,12,0.22096479083053305
ID670,44,male,local,low,long-term,yes,11297,60090,2,high,married,0,2040445,etf,high,10,high,T5395,2016,8,0.6332515121129593
ID670,44,male,local,low,long-term,yes,11297,60090,2,high,married,0,2040445,stock,medium,20,medium,T5396,2018,10,0.0
ID670,44,male,local,low,long-term,yes,11297,60090,2,high,married,0,2040445,etf,low,1,low,T5397,2019,2,0.20459691588264833
ID670,44,male,local,low,long-term,yes,11297,60090,2,high,married,0,2040445,etf,high,1,high,T5398,2017,9,0.6769420964697682
ID671,61,female,local,low,new,no,19229,174622,0,high,married,0,7297880,stock,low,20,low,T5399,2018,6,0.0
ID671,61,female,local,low,new,no,19229,174622,0,high,married,0,7297880,etf,medium,1,medium,T5400,2018,12,0.23145866220892836
ID674,30,male,foreign,low,new,no,7317,95793,0,low,single,0,1121724,bond,high,10,high,T5407,2018,8,0.0
ID674,30,male,foreign,low,new,no,7317,95793,0,low,single,0,1121724,etf,medium,5,medium,T5408,2019,2,0.24706291672220743
ID675,36,male,local,low,long-term,no,8977,98189,0,low,married,0,2109300,bond,low,1,low,T5409,2017,2,0.5637589292302011
ID675,36,male,local,low,long-term,no,8977,98189,0,low,married,0,2109300,bond,medium,5,medium,T5410,2018,10,0.1799851100388794
ID676,42,female,local,low,new,yes,11621,98447,1,high,married,0,2776683,etf,low,10,low,T5411,2016,5,0.6363843960330475
ID676,42,female,local,low,new,yes,11621,98447,1,high,married,0,2776683,etf,high,10,high,T5412,2017,2,0.5402804559754313
ID677,36,female,local,low,new,no,9133,90521,0,low,married,3,2219085,bond,high,30,high,T5413,2018,5,0.24965264644401414
ID677,36,female,local,low,new,no,9133,90521,0,low,married,3,2219085,etf,medium,1,medium,T5414,2019,9,0.12353076215429465
ID677,36,female,local,low,new,no,9133,90521,0,low,married,3,2219085,bond,low,20,low,T5415,2017,9,0.5143955915034681
ID678,28,female,foreign,high,new,no,7044,58935,0,low,single,0,946995,etf,medium,1,medium,T5416,2017,2,0.6743397976984145
ID678,28,female,foreign,high,new,no,7044,58935,0,low,single,0,946995,bond,low,1,low,T5417,2017,3,0.8536769080850914
ID678,28,female,foreign,high,new,no,7044,58935,0,low,single,0,946995,etf,low,5,low,T5418,2019,3,0.0
ID678,28,female,foreign,high,new,no,7044,58935,0,low,single,0,946995,etf,high,1,high,T5419,2017,8,0.6618160456388683
ID679,43,male,local,low,new,yes,11590,112673,3,high,married,0,911108,bond,low,20,low,T5420,2018,12,0.5254000756985953
ID679,43,male,local,low,new,yes,11590,112673,3,high,married,0,911108,etf,high,5,high,T5421,2016,3,0.13327423713579722
ID679,43,male,local,low,new,yes,11590,112673,3,high,married,0,911108,etf,low,5,low,T5422,2019,2,0.8416629084096411
ID680,56,female,local,low,new,no,16985,93358,1,high,married,0,1444065,stock,low,1,low,T5423,2019,3,0.6415726229539104
ID680,56,female,local,low,new,no,16985,93358,1,high,married,0,1444065,etf,high,5,high,T5424,2018,6,0.7160676106516671
ID680,56,female,local,low,new,no,16985,93358,1,high,married,0,1444065,etf,medium,20,medium,T5425,2015,2,0.5348770113203504
ID681,29,female,local,low,sporadic,no,5446,87898,0,low,single,3,786112,stock,high,20,high,T5426,2019,5,0.0
ID682,41,male,foreign,high,sporadic,no,10250,131336,2,high,married,0,922760,stock,low,5,low,T5427,2018,8,0.6284851184735685
ID683,44,male,local,medium,new,no,12360,128883,4,high,single,2,1186685,stock,high,10,high,T5428,2017,8,0.7049168206140821
ID683,44,male,local,medium,new,no,12360,128883,4,high,single,2,1186685,etf,low,10,low,T5429,2019,2,0.6366867807300197
ID684,36,male,local,low,new,yes,9362,109769,0,low,married,0,1641075,etf,high,5,high,T5430,2017,10,0.6692145194436444
ID684,36,male,local,low,new,yes,9362,109769,0,low,married,0,1641075,stock,high,1,high,T5431,2019,2,0.6208334636318229
ID684,36,male,local,low,new,yes,9362,109769,0,low,married,0,1641075,etf,low,10,low,T5432,2016,2,0.0
ID684,36,male,local,low,new,yes,9362,109769,0,low,married,0,1641075,bond,high,5,high,T5433,2016,9,0.731202459758227
ID684,36,male,local,low,new,yes,9362,109769,0,low,married,0,1641075,etf,high,10,high,T5434,2018,2,0.6304476217795983
ID684,36,male,local,low,new,yes,9362,109769,0,low,married,0,1641075,stock,medium,5,medium,T5435,2017,4,0.20715659273813103
ID684,36,male,local,low,new,yes,9362,109769,0,low,married,0,1641075,etf,high,30,high,T5436,2019,10,0.5398347022995436
ID685,29,male,foreign,low,new,no,6048,75464,4,low,single,0,1120976,etf,high,20,high,T5437,2018,12,0.6114660716237167
ID685,29,male,foreign,low,new,no,6048,75464,4,low,single,0,1120976,etf,low,20,low,T5438,2018,9,0.259967860589367
ID686,61,female,local,low,new,no,18649,91338,0,high,married,0,6158200,etf,low,5,low,T5439,2015,5,0.7878762124048799
ID686,61,female,local,low,new,no,18649,91338,0,high,married,0,6158200,bond,high,1,high,T5440,2018,7,0.09062279360689662
ID686,61,female,local,low,new,no,18649,91338,0,high,married,0,6158200,stock,high,10,high,T5441,2017,2,0.892278090783487
ID687,45,male,local,low,new,no,12792,115603,5,high,married,0,1749384,stock,high,1,high,T5442,2017,9,0.7000041544378899
ID687,45,male,local,low,new,no,12792,115603,5,high,married,0,1749384,bond,medium,30,medium,T5443,2018,3,0.6666044773487327
ID687,45,male,local,low,new,no,12792,115603,5,high,married,0,1749384,etf,high,1,high,T5444,2015,8,0.26167730659323124
ID689,35,male,local,high,new,yes,8850,40308,0,low,single,1,1315062,etf,high,20,high,T5447,2019,2,0.07627208319738316
ID689,35,male,local,high,new,yes,8850,40308,0,low,single,1,1315062,etf,high,20,high,T5448,2018,5,0.5452052369410869
ID691,38,male,local,low,long-term,no,11085,65242,3,low,married,0,1618842,bond,high,10,high,T5449,2016,7,0.5971525626723293
ID691,38,male,local,low,long-term,no,11085,65242,3,low,married,0,1618842,stock,medium,10,medium,T5450,2019,4,0.21780973506191725
ID692,51,female,local,low,new,yes,14372,143100,0,high,single,0,1573650,etf,low,5,low,T5451,2018,2,0.8378538860289977
ID693,43,male,local,low,new,no,11436,83387,0,high,married,2,2595252,etf,low,20,low,T5452,2017,8,0.06878806427152473
ID695,26,male,foreign,low,long-term,no,4534,55679,1,low,single,6,390175,etf,medium,5,medium,T5453,2019,4,0.062495392643590664
ID695,26,male,foreign,low,long-term,no,4534,55679,1,low,single,6,390175,etf,medium,20,medium,T5454,2017,11,0.9697544725488241
ID695,26,male,foreign,low,long-term,no,4534,55679,1,low,single,6,390175,bond,low,5,low,T5455,2016,8,0.20698404462508707
ID697,49,male,local,low,long-term,no,13724,178054,5,high,married,0,4641672,etf,high,1,high,T5456,2017,3,0.7608374465051175
ID697,49,male,local,low,long-term,no,13724,178054,5,high,married,0,4641672,etf,medium,10,medium,T5457,2018,12,0.5514871148754175
ID697,49,male,local,low,long-term,no,13724,178054,5,high,married,0,4641672,bond,low,5,low,T5458,2018,8,0.7008501401492788
ID697,49,male,local,low,long-term,no,13724,178054,5,high,married,0,4641672,etf,medium,10,medium,T5459,2018,10,0.5501760234096882
ID697,49,male,local,low,long-term,no,13724,178054,5,high,married,0,4641672,etf,high,10,high,T5460,2018,7,0.5970834660051404
ID698,44,male,local,low,new,no,12990,161836,1,high,married,1,2975188,stock,low,30,low,T5461,2016,8,0.6290201104419433
ID698,44,male,local,low,new,no,12990,161836,1,high,married,1,2975188,etf,low,10,low,T5462,2017,6,0.5052731073518036
ID698,44,male,local,low,new,no,12990,161836,1,high,married,1,2975188,bond,medium,30,medium,T5463,2018,7,0.9420335007923373
ID699,45,male,local,low,new,no,13095,141016,2,high,married,0,3256272,etf,high,10,high,T5464,2019,2,0.0
ID699,45,male,local,low,new,no,13095,141016,2,high,married,0,3256272,etf,low,1,low,T5465,2015,11,0.5772053986914736
ID700,42,female,foreign,low,new,no,12092,94579,0,high,married,1,2127951,bond,low,10,low,T5466,2018,7,0.8568611212637253
ID700,42,female,foreign,low,new,no,12092,94579,0,high,married,1,2127951,stock,medium,10,medium,T5467,2019,2,0.7346135826414765
ID700,42,female,foreign,low,new,no,12092,94579,0,high,married,1,2127951,bond,high,5,high,T5468,2017,3,0.5479181013619218
ID700,42,female,foreign,low,new,no,12092,94579,0,high,married,1,2127951,stock,high,1,high,T5469,2017,1,0.601930102449651
ID700,42,female,foreign,low,new,no,12092,94579,0,high,married,1,2127951,etf,medium,1,medium,T5470,2019,3,0.6468961814274561
ID700,42,female,foreign,low,new,no,12092,94579,0,high,married,1,2127951,etf,low,30,low,T5471,2017,4,0.17579023826135226
ID702,22,male,local,low,sporadic,no,3380,34913,0,low,married,3,45268,etf,high,30,high,T5472,2018,2,0.0
ID702,22,male,local,low,sporadic,no,3380,34913,0,low,married,3,45268,stock,high,1,high,T5473,2015,3,0.09477802952191655
ID702,22,male,local,low,sporadic,no,3380,34913,0,low,married,3,45268,etf,low,10,low,T5474,2018,2,0.28524000095534613
ID702,22,male,local,low,sporadic,no,3380,34913,0,low,married,3,45268,etf,high,1,high,T5475,2015,11,0.6461785435103647
